Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
11007.0,15.0,1999.0,11.0,138.0,2.79,1.89,0.0,0.33,5.01,71.0,21.0,7.5,24.0,1539.0,1.0
9085.0,15.0,1998.0,4.0,458.0,3.36,1.36,0.07,0.21,5.0,71.0,21.0,7.5,24.0,1539.0,1.0
3827.0,16.0,2007.0,3.0,21.0,3.49,0.01,0.01,1.48,4.98,82.0,24.0,8.2,46.0,1005.0,7.0
5249.0,26.0,2007.0,8.0,361.0,3.05,1.17,0.29,0.46,4.98,68.0,34.0,7.1,47.0,1020.0,7.0
7382.0,4.0,2007.0,7.0,361.0,1.83,1.19,1.54,0.37,4.93,71.0,21.0,7.5,24.0,1539.0,1.0
3009.0,28.0,2008.0,7.0,66.0,3.4,0.99,0.09,0.45,4.93,93.0,84.0,8.5,1655.0,175.0,5.0
10705.0,17.0,2007.0,0.0,458.0,2.31,1.72,0.12,0.77,4.92,88.0,66.0,8.1,2306.0,990.0,7.0
5471.0,16.0,2005.0,10.0,139.0,3.98,0.26,0.01,0.66,4.91,88.0,29.0,8.0,121.0,449.0,1.0
2150.0,10.0,1997.0,6.0,361.0,2.91,0.99,0.89,0.1,4.88,71.0,21.0,7.5,24.0,1539.0,1.0
6100.0,19.0,2010.0,7.0,85.0,0.0,0.0,4.87,0.0,4.87,71.0,21.0,7.5,24.0,1539.0,1.0
9481.0,27.0,2014.0,2.0,361.0,2.6,1.08,0.81,0.38,4.87,71.0,21.0,7.5,24.0,1539.0,1.0
2416.0,11.0,1990.0,5.0,361.0,2.62,0.6,1.52,0.1,4.85,71.0,21.0,7.5,24.0,1539.0,1.0
9179.0,13.0,2010.0,11.0,21.0,2.57,1.68,0.0,0.58,4.84,93.0,82.0,8.2,3052.0,217.0,7.0
496.0,17.0,2007.0,1.0,528.0,1.91,2.0,0.09,0.82,4.82,81.0,40.0,7.3,769.0,1547.0,5.0
3661.0,17.0,2010.0,0.0,458.0,2.74,1.33,0.12,0.61,4.8,92.0,101.0,8.7,2633.0,1242.0,5.0
1694.0,15.0,1999.0,6.0,458.0,2.57,1.57,0.44,0.21,4.79,88.0,20.0,9.0,233.0,989.0,1.0
5156.0,4.0,2007.0,0.0,290.0,2.83,1.48,0.0,0.45,4.76,80.0,9.0,5.4,46.0,1431.0,1.0
2596.0,15.0,2000.0,0.0,53.0,2.36,2.1,0.02,0.25,4.73,62.0,14.0,7.7,92.0,1202.0,7.0
685.0,28.0,2011.0,0.0,552.0,2.99,1.27,0.04,0.42,4.73,94.0,87.0,8.7,1472.0,1227.0,7.0
10001.0,18.0,2014.0,0.0,458.0,1.88,2.0,0.07,0.77,4.71,71.0,21.0,7.5,24.0,1539.0,1.0
10120.0,16.0,2003.0,6.0,548.0,1.73,2.19,0.0,0.79,4.7,71.0,21.0,7.5,24.0,1539.0,1.0
10422.0,15.0,2000.0,10.0,21.0,3.05,1.41,0.02,0.2,4.68,98.0,19.0,7.7,299.0,1004.0,7.0
10053.0,16.0,2002.0,0.0,139.0,1.94,1.95,0.08,0.7,4.67,82.0,32.0,8.2,78.0,1384.0,7.0
10396.0,15.0,1996.0,0.0,138.0,2.29,1.97,0.13,0.24,4.63,91.0,13.0,8.6,147.0,322.0,7.0
356.0,26.0,2008.0,9.0,361.0,1.82,1.12,1.32,0.36,4.62,73.0,50.0,7.6,119.0,1020.0,1.0
10707.0,18.0,2015.0,0.0,458.0,2.07,1.71,0.08,0.76,4.62,86.0,78.0,8.1,1264.0,231.0,7.0
10023.0,23.0,1991.0,0.0,361.0,2.42,0.91,1.15,0.13,4.61,71.0,21.0,7.5,24.0,1539.0,1.0
10037.0,7.0,2002.0,0.0,361.0,2.6,0.99,0.89,0.13,4.6,96.0,80.0,8.9,968.0,1020.0,1.0
3827.0,26.0,2007.0,3.0,21.0,3.04,1.11,0.0,0.43,4.6,86.0,36.0,8.4,87.0,1591.0,7.0
5353.0,2.0,2013.0,0.0,361.0,1.8,1.39,1.11,0.29,4.59,86.0,74.0,8.4,458.0,1010.0,1.0
3322.0,28.0,2011.0,6.0,325.0,2.08,1.97,0.06,0.46,4.57,91.0,83.0,8.2,617.0,1528.0,1.0
5599.0,26.0,2009.0,10.0,448.0,1.87,1.96,0.22,0.48,4.53,71.0,21.0,7.5,24.0,1539.0,1.0
5488.0,16.0,2004.0,10.0,139.0,4.18,0.26,0.01,0.08,4.53,91.0,30.0,7.9,78.0,453.0,1.0
3827.0,28.0,2007.0,3.0,21.0,3.19,0.91,0.01,0.42,4.53,85.0,69.0,7.9,165.0,1004.0,7.0
7323.0,0.0,1981.0,4.0,21.0,4.21,0.24,0.0,0.05,4.5,71.0,21.0,7.5,24.0,1539.0,1.0
5472.0,16.0,2006.0,10.0,139.0,3.63,0.24,0.01,0.61,4.49,84.0,29.0,8.2,39.0,449.0,1.0
3926.0,30.0,2015.0,8.0,325.0,2.78,1.27,0.03,0.41,4.48,84.0,101.0,6.4,2438.0,18.0,7.0
9022.0,16.0,2002.0,0.0,21.0,2.71,1.51,0.03,0.23,4.48,76.0,25.0,7.9,41.0,1514.0,1.0
2516.0,15.0,2000.0,7.0,145.0,0.2,0.14,4.1,0.02,4.47,71.0,21.0,7.5,24.0,1539.0,1.0
1247.0,18.0,2016.0,8.0,21.0,1.61,2.0,0.15,0.71,4.46,77.0,82.0,3.4,1129.0,728.0,5.0
3658.0,16.0,2005.0,0.0,458.0,2.71,1.29,0.02,0.43,4.45,94.0,75.0,8.9,997.0,1242.0,5.0
9034.0,27.0,2015.0,8.0,361.0,1.54,1.18,1.46,0.26,4.43,81.0,88.0,8.5,1184.0,1020.0,2.0
6832.0,27.0,2012.0,3.0,361.0,2.52,1.11,0.46,0.33,4.42,77.0,61.0,7.9,471.0,1020.0,2.0
10424.0,16.0,2001.0,10.0,21.0,2.66,1.29,0.01,0.46,4.41,97.0,34.0,7.5,298.0,1004.0,7.0
11104.0,16.0,2006.0,10.0,277.0,0.1,2.39,1.05,0.86,4.39,86.0,19.0,8.9,33.0,815.0,1.0
9870.0,28.0,2006.0,7.0,497.0,2.82,1.03,0.13,0.4,4.38,94.0,90.0,8.7,1109.0,176.0,5.0
11472.0,11.0,1987.0,1.0,361.0,2.19,0.5,1.61,0.08,4.38,71.0,21.0,7.5,24.0,1539.0,1.0
6717.0,16.0,2005.0,6.0,139.0,2.03,1.79,0.08,0.47,4.37,82.0,36.0,9.1,137.0,431.0,7.0
5918.0,26.0,2010.0,3.0,528.0,2.64,1.33,0.01,0.39,4.36,56.0,37.0,8.3,31.0,1551.0,2.0
1241.0,17.0,2014.0,8.0,21.0,1.56,1.93,0.19,0.68,4.36,71.0,21.0,4.8,207.0,664.0,5.0
7947.0,17.0,2006.0,8.0,458.0,1.74,1.72,0.14,0.75,4.34,86.0,70.0,8.1,715.0,734.0,5.0
8927.0,8.0,1991.0,4.0,448.0,3.03,0.91,0.26,0.13,4.34,71.0,21.0,7.5,24.0,1539.0,1.0
4979.0,16.0,2005.0,7.0,467.0,2.2,0.58,1.38,0.17,4.33,87.0,64.0,9.0,766.0,1365.0,2.0
10029.0,2.0,2011.0,0.0,361.0,2.09,1.31,0.62,0.31,4.33,71.0,21.0,7.5,24.0,1539.0,1.0
9384.0,27.0,2013.0,4.0,361.0,2.11,1.16,0.73,0.32,4.32,93.0,83.0,9.0,1607.0,1020.0,1.0
5974.0,18.0,2014.0,3.0,460.0,1.48,2.02,0.14,0.68,4.32,71.0,21.0,7.5,24.0,1539.0,1.0
519.0,0.0,1980.0,8.0,53.0,4.0,0.26,0.0,0.05,4.31,71.0,21.0,7.5,24.0,1539.0,1.0
1241.0,28.0,2014.0,8.0,21.0,2.77,1.11,0.0,0.4,4.29,71.0,21.0,4.9,221.0,664.0,5.0
2954.0,17.0,2014.0,10.0,139.0,0.58,3.02,0.04,0.64,4.28,71.0,21.0,4.5,109.0,449.0,1.0
2990.0,28.0,2008.0,7.0,325.0,2.51,1.24,0.11,0.41,4.27,89.0,95.0,6.5,2423.0,851.0,5.0
6594.0,6.0,2001.0,3.0,349.0,3.0,1.11,0.05,0.07,4.24,79.0,10.0,7.3,6.0,898.0,1.0
684.0,17.0,2009.0,0.0,138.0,2.24,1.31,0.07,0.61,4.23,91.0,70.0,8.9,1122.0,1227.0,7.0
5863.0,16.0,2004.0,0.0,277.0,1.46,0.0,0.83,1.93,4.23,91.0,68.0,9.3,955.0,785.0,5.0
509.0,17.0,2011.0,0.0,528.0,1.41,2.01,0.1,0.7,4.22,80.0,39.0,7.5,613.0,1547.0,5.0
3012.0,30.0,2015.0,7.0,66.0,2.51,1.32,0.01,0.38,4.22,88.0,39.0,6.2,1749.0,175.0,5.0
2953.0,28.0,2013.0,10.0,139.0,0.92,2.89,0.01,0.4,4.22,84.0,41.0,4.2,435.0,431.0,1.0
1958.0,19.0,2006.0,4.0,458.0,2.45,1.01,0.0,0.75,4.21,85.0,59.0,8.7,109.0,1184.0,2.0
10962.0,13.0,1995.0,11.0,21.0,1.7,2.27,0.0,0.23,4.21,71.0,21.0,7.5,24.0,1539.0,1.0
2963.0,16.0,2005.0,10.0,139.0,0.78,2.55,0.04,0.84,4.21,80.0,32.0,7.8,47.0,431.0,1.0
2905.0,16.0,2003.0,3.0,458.0,0.88,2.3,0.2,0.83,4.2,80.0,32.0,7.5,22.0,1254.0,1.0
3728.0,17.0,2007.0,6.0,458.0,1.28,1.82,0.57,0.52,4.19,80.0,67.0,7.1,120.0,1130.0,1.0
509.0,28.0,2011.0,0.0,528.0,2.25,1.47,0.04,0.43,4.19,80.0,77.0,7.2,564.0,1547.0,5.0
2952.0,28.0,2011.0,10.0,139.0,0.84,2.78,0.02,0.53,4.18,71.0,21.0,7.5,24.0,1539.0,1.0
9703.0,11.0,1989.0,0.0,387.0,3.38,0.44,0.31,0.04,4.17,71.0,21.0,7.5,24.0,1539.0,1.0
9249.0,17.0,2009.0,2.0,85.0,2.03,1.04,0.58,0.52,4.16,94.0,61.0,7.3,330.0,268.0,7.0
2883.0,11.0,1984.0,6.0,361.0,2.04,0.48,1.57,0.07,4.16,71.0,21.0,7.5,24.0,1539.0,1.0
3361.0,15.0,1997.0,0.0,217.0,3.79,0.27,0.0,0.11,4.16,71.0,21.0,7.5,24.0,1539.0,1.0
5486.0,16.0,2002.0,10.0,139.0,3.36,0.21,0.01,0.56,4.14,95.0,25.0,7.7,65.0,449.0,1.0
3915.0,13.0,1997.0,8.0,548.0,4.03,0.0,0.09,0.0,4.12,96.0,24.0,9.1,3161.0,1581.0,5.0
9404.0,23.0,1995.0,4.0,361.0,1.65,0.61,1.76,0.09,4.12,71.0,21.0,7.5,24.0,1539.0,1.0
2964.0,16.0,2006.0,10.0,139.0,0.71,2.48,0.03,0.89,4.11,71.0,21.0,7.5,24.0,1539.0,1.0
9245.0,23.0,1992.0,2.0,85.0,1.42,0.51,2.1,0.07,4.1,71.0,21.0,7.5,24.0,1539.0,1.0
11250.0,13.0,2007.0,7.0,21.0,2.57,1.52,0.0,0.0,4.09,91.0,46.0,7.9,785.0,217.0,7.0
730.0,18.0,2016.0,8.0,139.0,1.1,2.15,0.21,0.61,4.08,88.0,31.0,8.4,809.0,437.0,5.0
3660.0,16.0,2007.0,0.0,458.0,2.32,0.04,0.04,1.67,4.07,93.0,70.0,8.9,709.0,1242.0,5.0
11220.0,16.0,2005.0,10.0,277.0,0.12,2.26,0.9,0.77,4.06,71.0,21.0,8.2,23.0,815.0,1.0
3016.0,28.0,2010.0,7.0,66.0,2.66,1.03,0.04,0.33,4.05,84.0,81.0,8.1,769.0,1050.0,5.0
3319.0,28.0,2007.0,6.0,325.0,2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,381.0,1528.0,1.0
1301.0,26.0,2007.0,3.0,497.0,2.12,1.47,0.05,0.42,4.05,56.0,27.0,6.0,44.0,276.0,1.0
11010.0,18.0,2014.0,0.0,528.0,1.4,1.9,0.11,0.64,4.05,80.0,80.0,6.3,2996.0,1547.0,5.0
6604.0,15.0,1996.0,3.0,458.0,2.28,1.55,0.16,0.06,4.05,71.0,21.0,7.5,24.0,1539.0,1.0
9727.0,16.0,2000.0,2.0,349.0,1.68,1.51,0.51,0.35,4.05,85.0,25.0,8.5,117.0,978.0,7.0
3074.0,18.0,2014.0,8.0,528.0,1.13,2.18,0.1,0.63,4.04,85.0,83.0,7.7,1653.0,1547.0,5.0
9102.0,10.0,1997.0,8.0,361.0,2.78,0.58,0.64,0.04,4.03,71.0,21.0,7.5,24.0,1539.0,1.0
3701.0,11.0,1984.0,10.0,361.0,1.22,0.28,2.46,0.04,4.01,71.0,21.0,7.5,24.0,1539.0,1.0
6607.0,16.0,2005.0,3.0,349.0,2.08,1.35,0.0,0.54,3.98,61.0,21.0,7.5,24.0,396.0,2.0
5192.0,28.0,2009.0,8.0,139.0,2.67,0.87,0.05,0.38,3.97,89.0,76.0,8.6,681.0,1581.0,5.0
10212.0,18.0,2015.0,7.0,349.0,1.02,2.13,0.23,0.59,3.97,92.0,79.0,9.2,10179.0,264.0,5.0
511.0,18.0,2014.0,0.0,528.0,1.19,2.07,0.08,0.62,3.96,70.0,40.0,4.9,2050.0,1568.0,5.0
686.0,18.0,2015.0,0.0,552.0,1.53,1.69,0.1,0.64,3.95,87.0,89.0,7.6,2679.0,1227.0,5.0
10033.0,26.0,2011.0,0.0,361.0,2.03,1.16,0.37,0.38,3.95,93.0,81.0,8.0,1958.0,1020.0,2.0
3009.0,17.0,2008.0,7.0,66.0,2.15,1.13,0.07,0.59,3.94,90.0,57.0,8.0,910.0,175.0,5.0
7600.0,4.0,2007.0,5.0,361.0,0.9,1.76,0.92,0.37,3.94,84.0,65.0,8.8,72.0,843.0,2.0
2357.0,5.0,1994.0,4.0,361.0,1.97,0.76,1.07,0.11,3.91,71.0,21.0,7.5,24.0,1539.0,1.0
2697.0,26.0,2009.0,10.0,139.0,2.09,1.35,0.06,0.4,3.9,81.0,27.0,8.7,39.0,431.0,1.0
10429.0,16.0,2003.0,10.0,21.0,2.29,1.17,0.01,0.42,3.9,90.0,38.0,8.7,121.0,1004.0,7.0
6096.0,2.0,2014.0,7.0,361.0,0.68,0.48,2.62,0.11,3.89,86.0,80.0,8.7,348.0,268.0,7.0
9872.0,13.0,2011.0,7.0,66.0,1.16,2.12,0.0,0.6,3.88,94.0,32.0,8.1,9073.0,175.0,5.0
6383.0,18.0,2015.0,10.0,497.0,2.49,0.66,0.03,0.69,3.88,87.0,51.0,6.7,364.0,1606.0,2.0
9724.0,16.0,2005.0,2.0,349.0,0.93,1.94,0.31,0.7,3.87,88.0,62.0,8.6,229.0,978.0,7.0
2531.0,11.0,1988.0,7.0,145.0,0.1,0.0,3.77,0.0,3.87,71.0,21.0,7.5,24.0,1539.0,1.0
6199.0,17.0,2006.0,6.0,458.0,1.53,1.6,0.06,0.67,3.87,84.0,9.0,7.4,220.0,507.0,7.0
6838.0,2.0,2011.0,9.0,361.0,1.44,1.41,0.73,0.27,3.85,71.0,21.0,7.5,24.0,1539.0,1.0
11218.0,16.0,2004.0,10.0,277.0,0.16,1.89,1.12,0.68,3.85,91.0,26.0,9.1,38.0,788.0,1.0
9064.0,17.0,2010.0,10.0,458.0,2.13,1.12,0.1,0.5,3.84,76.0,64.0,7.9,104.0,1251.0,2.0
6602.0,15.0,1995.0,3.0,458.0,2.12,1.44,0.22,0.06,3.84,71.0,21.0,7.5,24.0,1539.0,1.0
10025.0,5.0,1992.0,0.0,361.0,2.21,0.96,0.54,0.13,3.83,71.0,21.0,7.5,24.0,1539.0,1.0
1246.0,18.0,2013.0,8.0,21.0,1.78,1.43,0.05,0.57,3.83,78.0,49.0,3.7,1564.0,728.0,5.0
3263.0,4.0,2007.0,3.0,361.0,0.86,1.56,1.05,0.35,3.83,59.0,22.0,4.0,4.0,1025.0,1.0
10390.0,18.0,2016.0,8.0,528.0,1.35,1.7,0.15,0.6,3.8,80.0,64.0,7.0,2219.0,899.0,5.0
817.0,26.0,2007.0,3.0,361.0,1.05,1.91,0.41,0.42,3.79,68.0,33.0,6.9,39.0,1020.0,1.0
7928.0,15.0,1996.0,0.0,545.0,1.82,1.24,0.47,0.25,3.77,71.0,21.0,7.5,24.0,1539.0,1.0
5591.0,4.0,2009.0,7.0,361.0,2.23,0.47,0.81,0.26,3.77,71.0,21.0,7.5,24.0,1539.0,1.0
5139.0,28.0,2008.0,0.0,21.0,2.4,1.01,0.0,0.36,3.76,77.0,60.0,7.5,66.0,1511.0,2.0
10163.0,13.0,2002.0,9.0,139.0,2.03,1.56,0.0,0.17,3.76,79.0,21.0,8.0,29.0,909.0,7.0
7802.0,19.0,2007.0,4.0,458.0,1.4,1.39,0.1,0.86,3.74,71.0,21.0,7.5,24.0,1539.0,1.0
3986.0,15.0,2001.0,0.0,139.0,1.37,2.0,0.14,0.22,3.73,64.0,11.0,7.5,41.0,95.0,1.0
5597.0,26.0,2011.0,10.0,448.0,1.12,1.87,0.27,0.45,3.72,71.0,21.0,7.5,24.0,1539.0,1.0
7919.0,15.0,1999.0,0.0,138.0,1.3,0.77,1.54,0.11,3.72,71.0,21.0,7.5,24.0,1539.0,1.0
9420.0,26.0,2007.0,4.0,361.0,1.95,0.86,0.59,0.31,3.71,85.0,56.0,7.9,417.0,735.0,1.0
9091.0,15.0,2000.0,4.0,458.0,1.93,1.58,0.0,0.19,3.71,91.0,15.0,8.8,207.0,734.0,1.0
503.0,17.0,2013.0,0.0,528.0,1.33,1.68,0.13,0.57,3.71,88.0,36.0,8.1,840.0,1539.0,5.0
2975.0,16.0,2004.0,10.0,139.0,0.58,2.48,0.04,0.59,3.7,81.0,27.0,7.6,56.0,431.0,1.0
7415.0,5.0,1998.0,11.0,361.0,1.49,0.73,1.38,0.1,3.7,71.0,21.0,7.5,24.0,1539.0,1.0
3357.0,4.0,2009.0,3.0,361.0,0.0,0.0,3.67,0.0,3.67,71.0,21.0,7.5,24.0,1539.0,1.0
10425.0,16.0,2002.0,10.0,21.0,2.13,1.18,0.01,0.35,3.67,94.0,27.0,8.5,128.0,1004.0,7.0
9128.0,30.0,2015.0,8.0,139.0,2.04,1.28,0.02,0.32,3.66,71.0,21.0,7.5,24.0,1539.0,1.0
6310.0,4.0,2007.0,9.0,139.0,1.58,1.59,0.08,0.41,3.66,67.0,15.0,7.3,13.0,1429.0,1.0
5933.0,19.0,2005.0,6.0,497.0,1.65,1.21,0.0,0.79,3.65,74.0,34.0,8.4,31.0,1218.0,2.0
635.0,10.0,1998.0,4.0,361.0,1.87,1.13,0.55,0.1,3.65,71.0,21.0,7.5,24.0,1539.0,1.0
8237.0,16.0,2002.0,8.0,458.0,2.53,0.81,0.06,0.24,3.65,82.0,42.0,7.9,82.0,1665.0,5.0
4505.0,16.0,2001.0,4.0,458.0,2.08,1.09,0.15,0.33,3.64,90.0,35.0,8.7,312.0,989.0,1.0
7396.0,10.0,1999.0,9.0,361.0,2.23,0.68,0.66,0.06,3.63,71.0,21.0,7.5,24.0,1539.0,1.0
7555.0,16.0,2007.0,10.0,277.0,0.05,0.0,0.64,2.93,3.63,82.0,10.0,7.9,38.0,815.0,1.0
7920.0,16.0,2005.0,0.0,85.0,2.08,0.83,0.46,0.25,3.62,96.0,38.0,8.9,1013.0,268.0,5.0
3837.0,26.0,2008.0,3.0,21.0,2.32,0.96,0.0,0.34,3.62,86.0,18.0,7.6,71.0,1591.0,7.0
2968.0,17.0,2009.0,10.0,139.0,0.6,2.45,0.05,0.52,3.62,91.0,56.0,7.6,203.0,449.0,1.0
9148.0,16.0,2004.0,8.0,290.0,1.93,1.22,0.03,0.44,3.61,82.0,36.0,8.7,142.0,1085.0,7.0
2370.0,13.0,1994.0,8.0,545.0,2.05,1.4,0.0,0.16,3.61,71.0,21.0,7.5,24.0,1539.0,1.0
10121.0,16.0,2001.0,6.0,139.0,2.02,1.17,0.0,0.42,3.61,64.0,23.0,7.7,32.0,543.0,7.0
5352.0,7.0,2001.0,0.0,361.0,2.38,0.67,0.46,0.1,3.6,78.0,34.0,8.5,161.0,1020.0,1.0
738.0,18.0,2013.0,8.0,139.0,1.35,1.55,0.17,0.51,3.59,85.0,18.0,6.9,1580.0,437.0,5.0
9149.0,16.0,2005.0,8.0,290.0,2.18,1.02,0.03,0.37,3.59,84.0,30.0,9.0,268.0,1085.0,7.0
4734.0,26.0,2013.0,3.0,528.0,1.88,1.39,0.0,0.31,3.59,71.0,21.0,6.2,10.0,1539.0,2.0
1637.0,4.0,2007.0,9.0,6.0,1.6,1.49,0.1,0.39,3.58,70.0,39.0,8.0,9.0,1052.0,1.0
10922.0,15.0,2000.0,2.0,491.0,2.01,1.35,0.06,0.16,3.58,71.0,21.0,7.5,24.0,1539.0,1.0
1736.0,15.0,1997.0,4.0,165.0,1.57,1.79,0.0,0.2,3.56,71.0,21.0,7.5,24.0,1539.0,1.0
3745.0,16.0,2006.0,0.0,497.0,1.56,1.4,0.07,0.5,3.54,78.0,49.0,7.8,112.0,1218.0,5.0
9894.0,16.0,2002.0,0.0,458.0,1.23,1.77,0.05,0.49,3.54,72.0,49.0,6.8,88.0,1457.0,5.0
10400.0,15.0,1997.0,0.0,138.0,1.66,1.58,0.12,0.18,3.54,71.0,21.0,7.5,24.0,1539.0,1.0
4516.0,16.0,2001.0,8.0,139.0,1.9,1.13,0.1,0.41,3.53,72.0,27.0,7.9,48.0,445.0,7.0
5157.0,16.0,2005.0,0.0,138.0,1.98,1.14,0.01,0.41,3.53,71.0,21.0,7.5,24.0,1539.0,1.0
8153.0,15.0,2000.0,0.0,491.0,1.96,1.33,0.0,0.23,3.52,71.0,21.0,7.5,24.0,1539.0,1.0
2969.0,28.0,2010.0,10.0,139.0,0.71,2.39,0.02,0.4,3.52,88.0,66.0,7.5,155.0,449.0,1.0
9082.0,15.0,1999.0,4.0,458.0,2.14,1.21,0.01,0.17,3.52,71.0,21.0,7.5,24.0,1539.0,1.0
5191.0,28.0,2008.0,8.0,139.0,2.66,0.49,0.05,0.3,3.51,89.0,67.0,7.9,1309.0,284.0,5.0
2349.0,23.0,1996.0,4.0,361.0,1.17,0.5,1.75,0.08,3.51,71.0,21.0,7.5,24.0,1539.0,1.0
511.0,30.0,2014.0,0.0,528.0,2.27,0.9,0.0,0.33,3.5,72.0,59.0,4.1,1005.0,1568.0,5.0
5091.0,11.0,1985.0,0.0,361.0,1.64,0.38,1.42,0.06,3.5,71.0,21.0,7.5,24.0,1539.0,1.0
7922.0,28.0,2009.0,0.0,85.0,2.11,0.93,0.12,0.34,3.5,83.0,91.0,7.5,523.0,268.0,5.0
508.0,28.0,2010.0,0.0,528.0,2.85,0.38,0.03,0.24,3.49,89.0,81.0,8.3,693.0,1547.0,5.0
2974.0,16.0,2007.0,10.0,139.0,0.59,2.36,0.04,0.51,3.49,84.0,20.0,6.4,76.0,431.0,1.0
738.0,17.0,2013.0,8.0,139.0,1.3,1.42,0.27,0.5,3.49,80.0,14.0,5.8,579.0,437.0,5.0
684.0,28.0,2009.0,0.0,138.0,2.2,0.95,0.02,0.31,3.48,92.0,78.0,8.7,1080.0,1227.0,7.0
738.0,28.0,2013.0,8.0,139.0,2.15,1.01,0.02,0.31,3.48,79.0,21.0,5.6,542.0,437.0,5.0
741.0,28.0,2010.0,8.0,139.0,2.1,1.01,0.04,0.32,3.47,88.0,75.0,8.6,869.0,437.0,5.0
5599.0,4.0,2009.0,10.0,448.0,1.21,1.62,0.27,0.37,3.46,71.0,21.0,7.5,24.0,1539.0,1.0
3832.0,4.0,2008.0,3.0,21.0,2.1,1.01,0.01,0.35,3.46,71.0,70.0,8.8,29.0,1591.0,2.0
1534.0,4.0,2006.0,3.0,361.0,0.59,1.79,0.73,0.34,3.45,83.0,30.0,8.4,28.0,55.0,1.0
6095.0,2.0,2013.0,7.0,85.0,0.0,0.0,3.44,0.0,3.44,71.0,21.0,7.5,24.0,1539.0,1.0
1007.0,28.0,2009.0,8.0,497.0,2.4,0.71,0.03,0.29,3.44,84.0,83.0,8.2,715.0,599.0,5.0
9723.0,16.0,2002.0,2.0,349.0,1.55,1.27,0.33,0.29,3.44,79.0,23.0,8.3,126.0,978.0,7.0
3180.0,23.0,1994.0,7.0,469.0,0.86,0.0,2.55,0.02,3.42,71.0,21.0,7.5,24.0,1539.0,1.0
3740.0,15.0,1998.0,0.0,497.0,1.13,2.07,0.0,0.22,3.42,70.0,15.0,8.0,67.0,363.0,7.0
5870.0,18.0,2015.0,0.0,277.0,1.09,1.36,0.49,0.48,3.41,93.0,86.0,8.2,3943.0,813.0,5.0
9014.0,16.0,2004.0,0.0,21.0,1.75,1.2,0.02,0.43,3.41,80.0,50.0,8.9,106.0,1514.0,7.0
2917.0,5.0,1990.0,6.0,361.0,1.73,0.69,0.59,0.4,3.41,71.0,21.0,7.5,24.0,1539.0,1.0
2972.0,16.0,2002.0,10.0,139.0,0.46,2.28,0.05,0.61,3.4,88.0,15.0,6.7,35.0,431.0,1.0
5271.0,17.0,2011.0,4.0,458.0,1.83,1.05,0.06,0.46,3.39,91.0,86.0,8.4,657.0,910.0,1.0
1688.0,15.0,2000.0,3.0,458.0,1.56,1.47,0.19,0.17,3.39,68.0,12.0,8.2,99.0,502.0,1.0
504.0,18.0,2015.0,0.0,528.0,0.81,1.99,0.07,0.52,3.39,76.0,86.0,6.8,1319.0,1553.0,5.0
5128.0,28.0,2008.0,0.0,552.0,2.04,1.02,0.0,0.32,3.38,76.0,49.0,7.9,75.0,1511.0,2.0
2095.0,30.0,2014.0,8.0,21.0,2.14,0.92,0.0,0.31,3.37,75.0,11.0,5.5,1735.0,258.0,7.0
10925.0,15.0,1998.0,2.0,17.0,2.47,0.76,0.0,0.13,3.36,71.0,21.0,7.5,24.0,1539.0,1.0
10027.0,10.0,2000.0,0.0,361.0,1.9,0.67,0.73,0.06,3.36,71.0,21.0,7.5,24.0,1539.0,1.0
3073.0,17.0,2012.0,8.0,528.0,0.88,1.7,0.1,0.67,3.35,90.0,32.0,8.5,1041.0,1547.0,5.0
8158.0,15.0,1998.0,1.0,491.0,1.63,1.53,0.0,0.18,3.34,71.0,21.0,7.5,24.0,1539.0,1.0
2822.0,4.0,2006.0,3.0,361.0,0.0,0.99,2.32,0.02,3.33,71.0,21.0,7.5,24.0,1539.0,1.0
4520.0,16.0,2002.0,8.0,139.0,1.45,1.29,0.12,0.46,3.33,77.0,20.0,8.5,66.0,502.0,7.0
7790.0,16.0,2002.0,4.0,458.0,1.44,1.01,0.57,0.3,3.33,71.0,21.0,7.5,24.0,1539.0,1.0
6110.0,2.0,2015.0,0.0,85.0,0.27,0.21,2.79,0.05,3.32,71.0,21.0,7.5,24.0,1539.0,1.0
9136.0,16.0,2005.0,0.0,290.0,1.47,1.39,0.03,0.43,3.32,60.0,34.0,7.2,82.0,417.0,7.0
10034.0,4.0,2009.0,0.0,361.0,1.4,0.91,0.74,0.26,3.31,87.0,75.0,7.8,228.0,1020.0,2.0
5695.0,16.0,2001.0,8.0,497.0,1.99,1.05,0.05,0.22,3.31,80.0,21.0,8.5,86.0,1223.0,5.0
503.0,28.0,2013.0,0.0,528.0,1.9,1.11,0.01,0.29,3.3,86.0,35.0,7.9,701.0,1539.0,5.0
10051.0,16.0,2003.0,0.0,139.0,1.5,1.28,0.05,0.46,3.28,85.0,31.0,8.7,105.0,439.0,7.0
11365.0,2.0,2014.0,7.0,361.0,0.09,0.0,3.18,0.01,3.28,71.0,21.0,7.5,24.0,1539.0,1.0
3546.0,30.0,2015.0,8.0,325.0,2.61,0.33,0.0,0.34,3.28,82.0,74.0,7.5,563.0,1363.0,5.0
